Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"Axiom of Arete Aesthetics","1. East of Trail Boulders > 6. Monolith Ridge > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/106435403/axiom-of-arete-aesthetics,2.9,-1,Boulder,V7,1,,43.42252,-89.72392
"Axiom Direct","1. East of Trail Boulders > 6. Monolith Ridge > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/111225748/axiom-direct,3.0,-1,Boulder,V7,1,,43.42252,-89.72392
"Slope of Dynoism","1. East of Trail Boulders > 6. Monolith Ridge > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/112215131/slope-of-dynoism,4.0,-1,Boulder,"V10 PG13",1,18,43.42252,-89.72392
"Lost In The Wood","Lost in the Wood > 5. Kite Boulders > 6. Monolith Ridge > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/107558717/lost-in-the-wood,3.0,-1,Boulder,V3,1,10,43.42032,-89.72384
"Bearded Baby Jesus","Lil Bud > 5. Kite Boulders > 6. Monolith Ridge > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/112295312/bearded-baby-jesus,3.0,-1,Boulder,V4,1,9,43.42072,-89.72443
Alexandria,"Alexandria > 5. Kite Boulders > 6. Monolith Ridge > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/112295211/alexandria,3.0,-1,Boulder,V1,1,12,43.42081,-89.72341
"No Man's Land","No Man's Land > 5. Kite Boulders > 6. Monolith Ridge > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/112295230/no-mans-land,3.0,-1,Boulder,V3-,1,20,43.42105,-89.72475
"Tier Two","The Final Tier > 5. Kite Boulders > 6. Monolith Ridge > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/113534421/tier-two,3.0,-1,Boulder,"V8-9 PG13",1,15,43.42111,-89.72351
"Short String","Short String > 5. Kite Boulders > 6. Monolith Ridge > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/118938133/short-string,3.0,-1,Boulder,V1,1,9,43.42003,-89.72368
"Not Gonna Eat Bark","3. Monolith Ridge - East Side > 6. Monolith Ridge > East Bluff North > East Bluff > Devil's Lake Bouldering > Devil's Lake > Wisconsin",https://www.mountainproject.com/route/112080194/not-gonna-eat-bark,2.9,-1,Boulder,V2,1,,43.42157,-89.72333
